74,145,219,295,373,449,524,598,672,745,817,890,963,1034,1105,1178,1252,1325,1414
140,273,406,543,686,829,971,1114,1261,1411,1564,1718,1872,2021,2165,2307,2447,2581,2730
198,404,597,784,972,1161,1357,1560,1772,1989,2206,2423,2640,2852,3055,3246,3435,3605,3787
278,566,813,1032,1238,1441,1672,1933,2218,2515,2811,3099,3365,3608,3840,4059,4288,4489,4686
373,754,1087,1375,1634,1879,2151,2471,2837,3227,3622,3991,4291,4545,4786,5019,5285,5530,5757
449,912,1334,1716,2068,2408,2770,3175,3630,4115,4606,5055,5405,5691,5952,6200,6486,6752,7013
511,1038,1528,1983,2410,2832,3278,3761,4298,4877,5469,6013,6452,6816,7147,7460,7806,8120,8432
585,1182,1739,2258,2746,3229,3738,4287,4895,5554,6235,6871,7406,7866,8292,8694,9124,9524,9920
676,1358,1999,2600,3165,3716,4293,4913,5592,6321,7073,7785,8401,8946,9460,9949,10468,10960,11449
769,1547,2284,2981,3639,4277,4941,5646,6405,7209,8032,8814,9499,10114,10697,11260,11856,12429,13009
844,1710,2539,3332,4089,4825,5586,6386,7237,8132,9044,9909,10671,11361,12014,12645,13308,13948,14601
931,1888,2802,3679,4522,5346,6200,7097,8049,9048,10061,11024,11881,12666,13410,14123,14859,15566,16286
1027,2085,3093,4059,4985,5885,6816,7793,8830,9922,11032,12093,13050,13938,14785,15590,16401,17187,17992
1114,2270,3372,4426,5436,6416,7424,8473,9578,10736,11921,13063,14107,15087,16031,16921,17803,18670,19570
1207,2459,3650,4791,5886,6953,8046,9173,10350,11578,12837,14056,15178,16236,17255,18205,19158,20108,21099
1294,2634,3906,5136,6324,7482,8662,9874,11138,12450,13790,15085,16277,17405,18486,19482,20493,21515,22583
1360,2772,4119,5433,6709,7958,9231,10537,11897,13305,14739,16121,17389,18587,19734,20789,21852,22931,24056
1421,2907,4332,5728,7088,8429,9796,11200,12660,14168,15703,17184,18548,19833,21059,22187,23315,24453,25636
1484,3046,4549,6026,7463,8885,10339,11835,13390,14992,16620,18196,19659,21041,22363,23580,24788,25997,27249
-1
