73,142,194,258,312,362,416,456,498,546,576,600,629,662,691,717,744,772,804
134,258,361,494,596,686,786,859,948,1052,1111,1160,1218,1281,1337,1391,1442,1495,1561
176,334,473,652,785,908,1049,1160,1298,1450,1544,1629,1709,1791,1871,1954,2029,2113,2219
228,425,590,799,976,1171,1384,1547,1727,1916,2053,2178,2279,2382,2488,2601,2708,2830,2973
307,560,764,1028,1294,1579,1857,2076,2300,2519,2686,2840,2966,3096,3237,3384,3524,3679,3843
381,702,966,1313,1687,2050,2379,2648,2911,3158,3354,3538,3697,3871,4069,4256,4426,4609,4793
450,852,1206,1655,2110,2544,2922,3221,3512,3791,4022,4241,4436,4665,4926,5154,5358,5570,5787
594,1148,1628,2155,2657,3160,3598,3947,4295,4633,4911,5164,5402,5704,6030,6305,6552,6800,7058
719,1397,1959,2520,3050,3608,4107,4523,4947,5364,5703,6006,6309,6688,7087,7428,7738,8041,8353
796,1547,2159,2756,3336,3960,4511,4990,5498,6004,6418,6780,7138,7577,8050,8458,8832,9187,9543
889,1731,2413,3087,3747,4439,5061,5621,6223,6831,7323,7727,8124,8620,9159,9629,10055,10449,10840
963,1878,2650,3441,4209,4988,5695,6336,7034,7726,8276,8728,9169,9717,10330,10878,11348,11767,12190
1034,2021,2892,3815,4715,5586,6360,7084,7876,8650,9297,9848,10347,10945,11633,12254,12762,13206,13659
1125,2200,3162,4207,5254,6241,7095,7910,8817,9690,10437,11082,11637,12270,12994,13645,14173,14644,15131
1232,2400,3439,4592,5775,6885,7831,8751,9784,10760,11581,12288,12890,13549,14296,14966,15510,16005,16524
1335,2595,3725,5000,6331,7576,8616,9611,10709,11761,12662,13427,14062,14745,15512,16202,16763,17275,17814
1433,2778,4006,5416,6868,8204,9308,10347,11486,12587,13537,14333,14989,15691,16472,17177,17753,18275,18822
1541,2977,4285,5806,7349,8724,9853,10915,12077,13195,14158,14964,15633,16347,17137,17850,18433,18960,19512
1626,3141,4523,6155,7819,9248,10398,11483,12672,13809,14783,15598,16277,17003,17800,18518,19105,19636,20193
-1
