157,313,455,594,762,932,1100,1263,1420,1579,1737,1902,2052,2176,2288,2380,2493,2625,2763
285,591,898,1201,1545,1898,2247,2582,2908,3245,3585,3932,4261,4559,4831,5031,5241,5480,5731
404,819,1232,1656,2143,2672,3212,3739,4253,4787,5329,5867,6381,6861,7302,7633,7957,8309,8678
569,1138,1654,2131,2680,3309,3989,4704,5415,6130,6854,7576,8263,8913,9524,10008,10489,11006,11531
706,1420,2088,2644,3240,3931,4688,5522,6377,7212,8059,8929,9767,10574,11345,11953,12550,13219,13900
834,1670,2486,3176,3836,4569,5366,6258,7198,8103,9014,9964,10896,11816,12714,13439,14143,14931,15727
969,1929,2876,3721,4514,5350,6229,7215,8299,9334,10335,11361,12355,13340,14329,15157,15963,16857,17754
1107,2205,3286,4268,5209,6189,7209,8325,9551,10738,11873,13023,14121,15204,16313,17260,18170,19145,20112
1248,2495,3723,4830,5900,7021,8184,9450,10822,12149,13420,14710,15949,17187,18427,19478,20500,21589,22671
1402,2809,4201,5455,6658,7916,9230,10670,12227,13728,15169,16631,18022,19421,20796,21951,23092,24321,25571
1542,3086,4622,6021,7358,8738,10190,11788,13518,15194,16810,18459,20030,21606,23149,24466,25769,27153,28566
1671,3343,5015,6548,8019,9538,11132,12877,14765,16603,18386,20211,21956,23707,25426,26919,28400,29958,31550
1823,3655,5498,7197,8829,10503,12244,14139,16178,18167,20106,22094,23999,25911,27791,29438,31075,32801,34576
1974,3959,5966,7837,9646,11490,13387,15445,17642,19795,21914,24094,26186,28274,30318,32112,33881,35743,37676
2117,4242,6389,8400,10361,12364,14412,16628,18983,21292,23561,25906,28172,30434,32650,34616,36540,38522,40576
2247,4500,6775,8908,10999,13138,15321,17679,20193,22659,25057,27522,29923,32337,34707,36834,38934,41076,43275
2361,4731,7130,9390,11616,13894,16213,18701,21352,23972,26522,29126,31656,34194,36691,38970,41240,43553,45922
2483,4978,7512,9911,12273,14701,17168,19801,22605,25383,28106,30882,33570,36251,38889,41323,43753,46225,48757
2615,5244,7919,10451,12943,15518,18130,20911,23884,26815,29699,32650,35507,38359,41160,43755,46359,48997,51686
-1
