114,226,325,414,499,601,773,993,1201,1398,1583,1763,1944,2117,2279,2410,2511,2606,2705
239,476,678,862,1040,1246,1554,1922,2265,2589,2895,3199,3514,3837,4146,4400,4600,4790,4991
336,678,985,1277,1554,1854,2247,2694,3116,3523,3914,4310,4717,5144,5553,5903,6214,6525,6861
439,879,1294,1701,2090,2498,2987,3526,4033,4525,5009,5502,6001,6521,7025,7467,7894,8341,8804
582,1165,1727,2278,2818,3377,4007,4681,5313,5914,6493,7073,7654,8258,8854,9382,9899,10440,10994
736,1481,2201,2908,3611,4334,5116,5943,6720,7450,8140,8817,9504,10221,10933,11571,12187,12819,13455
862,1735,2582,3423,4249,5087,5991,6960,7874,8728,9529,10313,11120,11966,12796,13546,14260,14982,15703
962,1941,2896,3852,4776,5708,6723,7816,8869,9870,10809,11719,12664,13654,14621,15511,16346,17180,18011
1073,2151,3194,4245,5263,6294,7411,8603,9767,10890,11969,13021,14107,15240,16335,17351,18319,19285,20254
1177,2361,3505,4652,5764,6901,8132,9437,10725,11989,13234,14437,15672,16966,18220,19398,20537,21669,22807
1333,2682,3997,5318,6596,7896,9300,10788,12273,13734,15176,16567,17986,19472,20923,22305,23646,24985,26329
1531,3071,4570,6083,7555,9038,10619,12286,13958,15611,17241,18822,20434,22112,23757,25337,26886,28444,30002
1695,3399,5072,6771,8432,10099,11858,13696,15542,17375,19179,20946,22748,24611,26443,28205,29934,31680,33438
1839,3692,5533,7419,9265,11115,13060,15076,17104,19120,21113,23083,25081,27154,29195,31148,33060,34984,36911
1976,3977,5977,8039,10067,12116,14272,16499,18733,20948,23143,25324,27536,29841,32114,34282,36376,38453,40523
2134,4302,6469,8701,10905,13144,15497,17928,20367,22782,25178,27562,29979,32482,34936,37261,39491,41697,43897
2286,4612,6950,9371,11767,14199,16737,19351,21978,24582,27162,29708,32273,34920,37519,39980,42336,44658,46966
2452,4947,7462,10066,12637,15233,17924,20680,23440,26174,28883,31557,34261,37061,39832,42467,44976,47444,49901
2604,5244,7897,10634,13329,16043,18848,21718,24607,27480,30332,33154,36014,38978,41935,44763,47461,50114,52752
-1
