228,455,681,910,1139,1363,1586,1812,2037,2260,2484,2709,2936,3164,3393,3623,3852,4080,4312
452,904,1357,1812,2264,2703,3139,3582,4029,4475,4923,5366,5808,6256,6710,7168,7623,8074,8531
678,1355,2036,2717,3392,4045,4692,5350,6021,6698,7375,8039,8694,9354,10020,10697,11374,12046,12725
909,1816,2729,3643,4549,5431,6308,7197,8100,9010,9919,10814,11700,12588,13479,14382,15287,16186,17094
1144,2285,3431,4577,5716,6832,7943,9066,10203,11347,12490,13619,14739,15862,16988,18125,19265,20398,21541
1378,2753,4132,5511,6883,8233,9579,10937,12309,13687,15065,16428,17782,19139,20499,21871,23246,24613,25990
1613,3223,4837,6450,8056,9640,11221,12814,14421,16034,17647,19244,20832,22421,24012,25615,27223,28822,30431
1848,3693,5542,7390,9231,11050,12866,14693,16533,18378,20221,22043,23851,25650,27442,29245,31055,32856,34668
2076,4149,6228,8309,10384,12437,14486,16540,18586,20620,22644,24639,26616,28574,30496,32416,34342,36260,38190
2293,4588,6894,9206,11513,13799,16079,18332,20500,22620,24724,26808,28924,31057,33111,35121,37129,39127,41139
2486,4984,7501,10028,12557,15069,17568,19976,22217,24386,26537,28676,30906,33213,35411,37523,39622,41708,43808
2679,5373,8092,10828,13576,16314,19032,21588,23895,26108,28302,30488,32800,35265,37634,39898,42140,44365,46604
2908,5830,8778,11742,14714,17673,20601,23303,25674,27928,30162,32392,34787,37436,40026,42509,44971,47415,49873
3131,6272,9428,12586,15745,18892,21987,24786,27205,29497,31770,34043,36513,39336,42141,44844,47536,50214,52906
3332,6673,10025,13371,16705,20013,23247,26124,28586,30915,33225,35540,38084,41080,44109,47040,49963,52873,55797
3544,7097,10662,14202,17668,21065,24374,27308,29814,32183,34534,36893,39519,42700,45960,49124,52279,55419,58572
3758,7525,11302,15040,18653,22150,25531,28517,31069,33482,35879,38284,40989,44351,47840,51235,54619,57981,61332
3960,7937,11927,15873,19687,23370,26892,29953,32551,35003,37441,39887,42666,46204,49916,53536,57139,60682,64145
4118,8286,12487,16641,20666,24562,28283,31488,34150,36634,39104,41586,44433,48139,52069,55907,59692,63343,66881
-1
