67,153,219,259,310,358,403,476,580,668,748,850,929,1019,1173,1326,1470,1635,1780
144,310,438,508,592,685,795,977,1212,1403,1561,1747,1929,2104,2367,2604,2857,3186,3484
237,491,676,772,885,1025,1208,1495,1864,2178,2428,2679,2950,3216,3539,3820,4175,4638,5062
318,650,882,995,1131,1313,1556,1930,2420,2865,3218,3544,3886,4229,4595,4924,5374,5955,6506
400,805,1077,1206,1366,1587,1882,2325,2906,3464,3917,4322,4727,5131,5541,5916,6443,7142,7831
498,985,1310,1466,1653,1917,2269,2772,3426,4083,4638,5128,5599,6079,6567,6989,7577,8380,9207
601,1193,1607,1822,2050,2364,2779,3337,4051,4791,5450,6035,6576,7122,7685,8166,8823,9707,10643
714,1447,1988,2296,2598,2975,3461,4071,4836,5647,6411,7102,7736,8371,9033,9643,10429,11407,12460
812,1681,2362,2768,3158,3616,4188,4853,5668,6548,7413,8214,8953,9693,10500,11291,12241,13329,14519
891,1887,2698,3191,3647,4187,4850,5588,6469,7438,8406,9305,10134,10955,11899,12865,13969,15153,16474
951,2051,2941,3499,4014,4630,5390,6226,7210,8288,9355,10347,11252,12143,13209,14322,15550,16800,18228
1014,2201,3142,3780,4389,5084,5919,6839,7930,9118,10271,11344,12321,13281,14457,15683,16999,18305,19787
1109,2388,3380,4103,4814,5592,6481,7437,8576,9823,11017,12132,13177,14215,15500,16818,18181,19527,21038
1204,2568,3600,4375,5150,5976,6908,7904,9078,10358,11587,12739,13824,14917,16305,17728,19165,20572,22138
1263,2679,3748,4561,5378,6241,7210,8238,9436,10742,12011,13202,14314,15429,16872,18368,19877,21357,23008
1317,2772,3892,4764,5645,6569,7596,8677,9925,11285,12620,13880,15051,16217,17713,19268,20841,22386,24116
1371,2872,4050,4997,5961,6960,8058,9209,10530,11964,13383,14728,15987,17249,18838,20477,22129,23735,25538
1439,3014,4270,5300,6350,7430,8605,9830,11224,12731,14229,15656,17007,18368,20058,21791,23526,25199,27082
1521,3177,4505,5603,6729,7889,9141,10442,11911,13493,15070,16578,18018,19473,21254,23072,24888,26633,28596
-1
