141,281,423,566,703,833,953,1068,1182,1295,1403,1510,1616,1727,1840,1951,2063,2168,2266
283,563,845,1123,1389,1646,1887,2119,2350,2580,2799,3015,3230,3454,3681,3908,4137,4355,4563
425,840,1247,1637,2013,2383,2737,3084,3431,3774,4101,4422,4747,5086,5429,5778,6131,6476,6812
569,1121,1650,2143,2618,3082,3525,3969,4425,4880,5320,5758,6203,6662,7127,7603,8083,8555,9016
687,1359,2006,2614,3205,3781,4324,4870,5442,6022,6588,7155,7730,8318,8912,9514,10116,10707,11286
787,1559,2302,3008,3704,4390,5049,5720,6420,7125,7824,8525,9227,9939,10655,11375,12090,12792,13481
891,1770,2613,3412,4202,4983,5747,6540,7365,8179,8995,9826,10649,11473,12295,13115,13927,14726,15516
1000,1991,2943,3849,4747,5631,6496,7399,8345,9264,10174,11112,12052,12986,13907,14820,15723,16614,17495
1106,2200,3251,4256,5251,6232,7190,8190,9249,10272,11271,12306,13361,14412,15437,16446,17442,18423,19391
1195,2378,3517,4611,5693,6768,7822,8924,10095,11217,12303,13436,14603,15770,16908,18021,19107,20175,21229
1283,2554,3782,4966,6139,7309,8459,9668,10949,12159,13323,14541,15801,17055,18299,19533,20727,21904,23069
1378,2741,4060,5335,6598,7863,9109,10418,11805,13117,14379,15701,17072,18440,19804,21163,22485,23790,25090
1501,2984,4425,5820,7200,8585,9952,11379,12881,14307,15682,17126,18621,20115,21607,23089,24533,25955,27380
1640,3261,4842,6376,7888,9404,10903,12463,14103,15665,17167,18741,20359,21973,23596,25211,26783,28328,29879
1766,3510,5217,6877,8508,10139,11756,13437,15206,16901,18533,20234,21977,23715,25469,27221,28927,30600,32279
1878,3730,5545,7315,9058,10803,12529,14318,16205,18014,19757,21567,23435,25311,27195,29077,30913,32714,34522
1989,3948,5865,7738,9588,11447,13287,15187,17187,19102,20950,22855,24822,26835,28857,30868,32829,34757,36688
2090,4151,6161,8128,10075,12031,13975,15986,18097,20115,22065,24063,26112,28247,30411,32562,34658,36714,38769
2193,4361,6474,8544,10588,12629,14662,16777,18995,21112,23163,25255,27384,29637,31945,34237,36462,38635,40803
-1
