81,161,239,317,394,471,549,626,703,782,860,938,1050,1213,1350,1454,1542,1590,1618
164,324,481,639,794,948,1102,1255,1410,1569,1725,1897,2155,2472,2720,2917,3070,3152,3213
247,488,724,962,1196,1427,1657,1887,2123,2359,2605,2918,3330,3764,4103,4362,4551,4663,4753
326,645,958,1274,1587,1896,2203,2511,2823,3139,3512,3987,4517,5045,5454,5744,5960,6104,6214
405,802,1192,1585,1977,2365,2750,3136,3522,3928,4453,5067,5693,6309,6768,7084,7332,7506,7639
485,961,1428,1897,2365,2829,3289,3751,4209,4708,5389,6139,6860,7566,8076,8418,8698,8902,9057
562,1115,1657,2199,2741,3279,3812,4348,4877,5455,6279,7187,8013,8812,9395,9771,10076,10311,10494
638,1268,1885,2500,3116,3729,4337,4948,5548,6194,7126,8201,9163,10059,10736,11177,11515,11782,12000
717,1425,2118,2808,3500,4189,4872,5558,6235,6953,7966,9183,10315,11331,12109,12645,13046,13346,13595
794,1579,2348,3113,3882,4648,5406,6167,6923,7719,8803,10127,11433,12604,13488,14127,14611,14949,15229
869,1730,2575,3415,4261,5104,5938,6773,7603,8478,9636,11043,12499,13837,14830,15566,16136,16519,16828
945,1883,2805,3722,4646,5568,6479,7387,8294,9249,10482,11962,13549,15048,16146,16974,17635,18075,18411
1016,2026,3021,4010,5007,6004,6989,7969,8951,9980,11286,12840,14565,16230,17432,18349,19093,19582,19939
1077,2149,3207,4258,5319,6383,7436,8484,9537,10638,12017,13647,15502,17330,18650,19658,20462,20974,21342
1117,2232,3337,4437,5548,6665,7777,8887,10004,11162,12597,14292,16232,18176,19627,20774,21704,22295,22685
1127,2255,3380,4503,5636,6776,7919,9070,10236,11444,12932,14677,16660,18661,20193,21443,22531,23286,23737
1133,2267,3399,4530,5671,6817,7966,9127,10317,11574,13128,14926,16942,18981,20575,21904,23139,24057,24570
1138,2277,3413,4551,5699,6851,8010,9191,10419,11732,13342,15184,17244,19340,21001,22428,23827,24890,25479
1141,2284,3423,4564,5717,6888,8088,9321,10603,11963,13617,15512,17639,19814,21550,23057,24591,25826,26556
-1
