114,229,343,451,558,677,795,910,1035,1159,1279,1399,1520,1636,1746,1855,1964,2074,2180
231,460,686,905,1125,1364,1601,1829,2076,2327,2568,2806,3040,3262,3481,3701,3921,4148,4364
359,713,1061,1403,1752,2117,2477,2821,3189,3573,3938,4292,4636,4960,5288,5618,5944,6285,6613
491,979,1458,1928,2407,2891,3369,3828,4310,4818,5306,5779,6244,6676,7110,7553,7989,8440,8883
607,1217,1820,2412,3019,3619,4212,4793,5397,6033,6649,7246,7837,8388,8934,9493,10042,10595,11140
721,1454,2182,2892,3629,4355,5067,5767,6491,7257,8007,8730,9442,10114,10778,11453,12118,12781,13431
839,1696,2547,3375,4239,5094,5926,6737,7569,8454,9335,10188,11022,11815,12599,13391,14176,14961,15732
963,1945,2920,3868,4854,5836,6790,7718,8666,9669,10674,11658,12619,13538,14446,15358,16262,17165,18052
1086,2192,3293,4364,5468,6571,7646,8691,9758,10883,12009,13116,14199,15239,16267,17296,18318,19335,20333
1211,2440,3665,4862,6086,7308,8505,9667,10850,12099,13348,14574,15776,16935,18083,19227,20362,21488,22597
1343,2704,4053,5368,6706,8045,9362,10641,11945,13320,14692,16037,17356,18636,19915,21186,22441,23684,24905
1469,2957,4434,5875,7330,8790,10231,11629,13057,14564,16066,17534,18974,20373,21778,23175,24549,25913,27244
1590,3199,4806,6380,7958,9538,11103,12620,14166,15802,17439,19035,20603,22128,23656,25177,26666,28149,29598
1712,3448,5189,6891,8588,10286,11971,13605,15264,17019,18783,20503,22195,23847,25502,27153,28763,30365,31938
1858,3735,5612,7444,9261,11075,12880,14637,16414,18286,20174,22024,23844,25621,27400,29177,30906,32627,34330
1997,4007,6015,7979,9918,11847,13768,15650,17550,19538,21542,23516,25465,27369,29271,31169,33016,34857,36689
2116,4244,6380,8477,10540,12586,14618,16612,18627,20727,22840,24924,26986,29008,31035,33067,35045,37008,38965
2249,4505,6770,8999,11190,13364,15522,17640,19775,21992,24226,26432,28614,30760,32917,35085,37195,39278,41352
2418,4836,7248,9620,11952,14271,16567,18825,21106,23461,25832,28174,30491,32772,35065,37366,39606,41808,43985
-1
