151,327,483,659,860,1014,1118,1240,1367,1500,1628,1750,1913,2057,2187,2289,2360,2455,2563
265,567,856,1196,1549,1813,2007,2242,2495,2756,3018,3277,3587,3848,4106,4325,4473,4655,4865
331,692,1077,1561,2029,2371,2625,2944,3318,3687,4075,4459,4829,5128,5462,5796,6033,6289,6587
397,807,1280,1898,2468,2872,3170,3555,4045,4512,5011,5507,5907,6224,6594,7016,7349,7677,8054
482,953,1527,2272,2928,3387,3740,4223,4859,5439,6065,6682,7111,7440,7833,8326,8756,9160,9615
626,1239,1968,2848,3586,4109,4539,5160,5978,6692,7466,8221,8686,9025,9439,9987,10502,10986,11518
752,1528,2421,3429,4266,4865,5378,6138,7141,8011,8939,9851,10371,10723,11157,11746,12334,12895,13503
902,1854,2891,4026,4980,5657,6255,7156,8347,9411,10503,11557,12174,12550,12998,13622,14285,14929,15617
1119,2269,3426,4675,5740,6491,7184,8235,9613,10879,12139,13311,14012,14413,14878,15540,16287,17023,17796
1362,2727,4001,5337,6502,7346,8158,9363,10910,12349,13756,15039,15823,16256,16765,17505,18364,19219,20095
1609,3199,4617,6035,7294,8277,9246,10596,12283,13871,15422,16825,17740,18244,18816,19618,20550,21516,22501
1849,3656,5213,6701,8028,9123,10243,11719,13537,15285,16985,18505,19583,20202,20839,21681,22653,23695,24766
2057,4027,5656,7182,8551,9717,10957,12553,14514,16430,18266,19892,21130,21917,22636,23508,24517,25623,26774
2229,4353,6048,7606,9002,10214,11558,13257,15335,17383,19331,21049,22396,23344,24199,25145,26220,27410,28641
2375,4655,6423,8005,9419,10658,12094,13900,16106,18300,20364,22171,23597,24677,25711,26761,27916,29201,30516
2526,4957,6786,8389,9818,11079,12607,14548,16893,19236,21423,23321,24826,26018,27242,28424,29678,31063,32460
2677,5248,7127,8751,10194,11474,13090,15168,17645,20118,22424,24422,26012,27306,28712,30035,31397,32881,34364
2823,5531,7459,9101,10558,11855,13535,15722,18324,20913,23319,25427,27124,28518,30073,31548,33026,34620,36224
2964,5816,7802,9460,10929,12241,13960,16203,18887,21576,24063,26261,28071,29583,31280,32907,34505,36219,37944
-1
