229,447,630,824,1031,1228,1411,1613,1792,1952,2141,2343,2536,2662,2708,2774,2905,3104,3255
442,842,1161,1506,1889,2256,2592,2985,3341,3661,4036,4438,4819,5082,5181,5299,5528,5900,6259
630,1152,1527,1957,2485,3013,3511,4092,4633,5136,5702,6301,6878,7292,7451,7603,7896,8389,8933
831,1491,1923,2437,3110,3785,4429,5181,5903,6604,7378,8176,8953,9513,9736,9925,10261,10828,11493
1046,1863,2374,3012,3854,4702,5498,6424,7330,8237,9180,10139,11113,11843,12151,12382,12757,13371,14120
1267,2264,2901,3663,4643,5685,6662,7755,8840,9945,11013,12106,13263,14179,14604,14899,15324,15976,16771
1492,2697,3497,4362,5437,6659,7822,9082,10343,11616,12800,14020,15347,16450,17019,17410,17917,18628,19459
1716,3137,4120,5108,6284,7675,9028,10460,11862,13217,14449,15736,17217,18518,19248,19731,20327,21142,22059
1938,3575,4746,5861,7131,8676,10208,11797,13330,14767,16038,17367,18978,20473,21389,21981,22637,23531,24561
2162,4015,5380,6624,7959,9634,11328,13065,14737,16312,17672,19048,20763,22441,23556,24292,25012,25958,27055
2385,4457,6021,7418,8855,10669,12524,14405,16202,17912,19415,20872,22682,24533,25847,26755,27569,28579,29739
2605,4899,6655,8211,9785,11755,13781,15801,17728,19552,21206,22804,24745,26760,28265,29362,30296,31368,32585
2820,5337,7289,8996,10714,12866,15073,17230,19296,21226,22998,24753,26853,29019,30700,31992,33070,34208,35472
3026,5766,7924,9774,11630,13951,16320,18612,20812,22846,24705,26575,28829,31140,32980,34461,35707,36930,38241
3225,6187,8557,10567,12583,15043,17539,19968,22301,24435,26367,28318,30686,33155,35153,36808,38238,39576,40931
3416,6591,9178,11384,13571,16132,18724,21290,23757,26003,28009,30026,32466,35065,37230,39054,40669,42147,43555
3605,6988,9797,12210,14527,17153,19823,22520,25113,27474,29564,31667,34198,36910,39223,41207,42999,44640,46153
3793,7377,10408,13032,15507,18252,21036,23873,26614,29119,31321,33543,36199,39018,41447,43569,45527,47341,49028
3973,7751,11004,13842,16511,19455,22439,25455,28352,31000,33334,35699,38513,41471,44022,46262,48378,50370,52229
-1
