167,309,417,490,568,673,784,883,985,1081,1189,1315,1443,1582,1724,1859,2003,2151,2301
320,602,816,966,1129,1350,1584,1791,1998,2196,2416,2669,2928,3208,3495,3769,4056,4350,4650
439,851,1175,1415,1688,2065,2468,2834,3189,3529,3899,4308,4722,5146,5576,5997,6428,6866,7314
547,1067,1495,1843,2257,2818,3424,3993,4544,5079,5651,6259,6864,7447,8016,8586,9162,9747,10344
673,1307,1851,2332,2901,3646,4458,5235,5990,6730,7509,8323,9131,9878,10585,11302,12021,12756,13501
846,1673,2417,3101,3878,4839,5876,6879,7855,8817,9820,10858,11889,12841,13729,14625,15518,16427,17346
1046,2107,3098,4031,5057,6267,7550,8799,10021,11231,12484,13769,15045,16245,17374,18506,19630,20767,21913
1244,2537,3775,4959,6234,7692,9222,10717,12186,13646,15149,16681,18205,19656,21033,22399,23747,25088,26432
1434,2945,4410,5822,7333,9036,10815,12559,14278,15991,17743,19520,21287,22972,24571,26135,27669,29174,30671
1598,3282,4922,6513,8227,10164,12181,14155,16103,18055,20046,22055,24048,25922,27686,29407,31100,32762,34411
1747,3583,5373,7120,9022,11183,13415,15585,17734,19888,22079,24288,26482,28530,30449,32324,34170,35981,37780
1876,3840,5765,7660,9750,12132,14533,16840,19151,21452,23775,26144,28518,30734,32803,34826,36822,38781,40732
1994,4080,6132,8158,10434,13026,15554,17953,20398,22801,25202,27696,30248,32630,34842,37007,39146,41256,43362
2119,4332,6511,8667,11126,13933,16619,19150,21752,24282,26791,29433,32176,34723,37076,39385,41669,43925,46179
2253,4593,6896,9186,11827,14854,17750,20482,23286,26018,28731,31573,34519,37231,39723,42176,44603,46995,49390
2385,4847,7267,9691,12518,15762,18848,21763,24766,27704,30624,33670,36816,39695,42335,44933,47503,50034,52568
2505,5092,7638,10202,13219,16672,19893,22919,26077,29143,32170,35373,38713,41754,44538,47272,49977,52647,55322
2619,5333,8005,10707,13912,17566,20907,24022,27307,30465,33564,36908,40435,43624,46540,49405,52248,55063,57883
2730,5563,8356,11194,14587,18455,21970,25237,28688,31984,35214,38724,42438,45778,48839,51845,54835,57801,60763
-1
