107,196,250,275,294,317,377,490,625,754,858,920,958,995,1031,1070,1115,1167,1217
211,394,513,570,609,653,762,982,1253,1515,1727,1849,1922,1994,2066,2142,2228,2324,2418
314,591,781,880,942,1005,1152,1466,1871,2271,2593,2775,2881,2989,3100,3214,3340,3478,3614
411,778,1043,1190,1279,1361,1535,1919,2441,2971,3396,3637,3777,3921,4072,4227,4393,4571,4748
487,926,1257,1455,1574,1675,1870,2305,2933,3592,4120,4423,4605,4790,4984,5182,5388,5605,5821
542,1035,1423,1674,1828,1950,2165,2638,3363,4157,4799,5171,5402,5636,5880,6124,6372,6627,6881
587,1129,1575,1887,2085,2231,2464,2966,3775,4705,5468,5913,6197,6485,6785,7083,7378,7671,7962
630,1222,1733,2121,2378,2554,2805,3330,4210,5270,6154,6670,7006,7349,7707,8063,8414,8751,9077
669,1313,1899,2376,2706,2920,3191,3736,4672,5853,6856,7441,7826,8221,8636,9049,9458,9846,10209
696,1382,2039,2608,3021,3283,3576,4139,5117,6402,7521,8175,8610,9055,9523,9990,10455,10899,11303
715,1423,2119,2756,3251,3574,3894,4474,5482,6846,8068,8790,9275,9771,10290,10808,11325,11823,12268
740,1469,2183,2845,3381,3750,4100,4698,5728,7146,8450,9236,9771,10318,10890,11456,12019,12566,13050
776,1539,2280,2966,3523,3914,4286,4903,5951,7404,8768,9612,10198,10797,11423,12036,12642,13233,13754
811,1614,2396,3119,3707,4125,4522,5161,6228,7701,9097,9985,10618,11268,11949,12610,13257,13886,14442
834,1663,2478,3243,3876,4338,4776,5452,6548,8040,9454,10364,11025,11713,12441,13144,13826,14485,15074
856,1705,2537,3330,4011,4532,5031,5768,6906,8426,9861,10790,11469,12177,12929,13659,14366,15049,15668
881,1754,2603,3414,4132,4715,5282,6073,7248,8797,10255,11203,11901,12629,13400,14149,14874,15576,16218
906,1805,2676,3505,4247,4876,5490,6309,7507,9080,10565,11533,12250,12999,13792,14563,15307,16028,16689
929,1856,2753,3603,4364,5021,5661,6501,7721,9322,10838,11830,12573,13347,14164,14959,15726,16469,17151
-1
