199,399,605,815,1028,1248,1473,1699,1922,2140,2361,2579,2781,2970,3156,3339,3509,3668,3813
400,802,1206,1616,2033,2466,2913,3362,3803,4237,4678,5110,5503,5865,6220,6573,6905,7217,7506
597,1186,1766,2356,2969,3609,4273,4939,5589,6233,6891,7529,8104,8627,9141,9655,10142,10602,11034
787,1547,2285,3041,3843,4680,5544,6409,7251,8090,8956,9786,10534,11214,11881,12551,13186,13788,14359
972,1899,2794,3715,4691,5707,6753,7794,8820,9854,10922,11940,12865,13711,14542,15370,16153,16898,17607
1154,2241,3294,4385,5536,6735,7967,9192,10423,11666,12937,14153,15265,16295,17305,18295,19246,20172,21058
1332,2576,3799,5093,6462,7880,9325,10769,12236,13709,15193,16621,17931,19160,20367,21545,22699,23852,24972
1497,2908,4331,5859,7468,9124,10808,12492,14199,15909,17629,19292,20827,22282,23721,25128,26512,27904,29265
1660,3271,4926,6695,8544,10439,12364,14288,16230,18175,20136,22039,23808,25495,27170,28814,30435,32065,33662
1857,3699,5591,7597,9681,11808,13965,16121,18292,20465,22660,24797,26794,28703,30602,32473,34324,36185,38014
2083,4158,6280,8520,10836,13188,15567,17946,20342,22738,25156,27517,29733,31855,33965,36048,38113,40192,42242
2316,4623,6976,9452,12002,14582,17181,19777,22392,25006,27639,30214,32640,34967,37279,39563,41831,44117,46378
2549,5090,7678,10392,13176,15981,18796,21603,24429,27256,30099,32882,35512,38040,40551,43032,45496,47980,50443
2783,5560,8386,11338,14354,17381,20406,23418,26450,29485,32533,35518,38347,41073,43780,46453,49107,51782,54438
3016,6031,9095,12283,15530,18781,22022,25242,28480,31718,34965,38148,41173,44093,46992,49854,52694,55555,58398
3239,6486,9786,13209,16688,20165,23626,27061,30507,33945,37387,40763,43979,47088,50174,53221,56244,59286,62312
3452,6922,10453,14112,17825,21530,25210,28861,32517,36156,39792,43357,46759,50052,53320,56546,59748,62968,66173
3658,7343,11098,14987,18932,22863,26759,30622,34489,38333,42165,45919,49505,52980,56427,59828,63204,66598,69977
3859,7752,11723,15835,20007,24160,28270,32343,36419,40467,44494,48435,52203,55858,59484,63061,66610,70176,73726
-1
