102,251,445,548,615,695,776,847,916,996,1081,1207,1421,1660,1838,1948,2039,2124,2251
205,516,905,1107,1238,1386,1549,1715,1865,2029,2224,2514,2953,3430,3822,4114,4366,4592,4882
310,790,1368,1673,1888,2110,2379,2680,2934,3207,3550,4021,4655,5329,5918,6404,6845,7247,7704
416,1058,1823,2261,2618,2930,3268,3641,3958,4296,4712,5259,5970,6721,7387,7950,8468,8945,9476
527,1335,2287,2851,3329,3730,4127,4549,4915,5303,5769,6365,7125,7925,8640,9252,9819,10345,10926
634,1596,2728,3395,3951,4425,4879,5350,5764,6201,6716,7360,8168,9016,9779,10439,11054,11628,12258
733,1836,3148,3918,4545,5075,5579,6099,6561,7047,7611,8303,9159,10055,10866,11574,12237,12859,13538
827,2053,3507,4366,5068,5654,6207,6775,7285,7820,8433,9173,10077,11021,11880,12636,13347,14017,14745
918,2238,3779,4716,5499,6142,6744,7360,7918,8502,9164,9952,10904,11896,12803,13607,14366,15084,15861
1005,2400,4005,5024,5901,6605,7257,7922,8529,9163,9875,10712,11713,12754,13710,14563,15371,16138,16965
1084,2543,4210,5321,6310,7080,7782,8496,9152,9836,10598,11484,12534,13624,14629,15531,16388,17204,18081
1158,2678,4407,5612,6723,7563,8314,9076,9780,10513,11324,12258,13356,14494,15547,16497,17402,18266,19192
1232,2812,4600,5893,7120,8029,8829,9639,10391,11173,12033,13015,14161,15347,16448,17446,18399,19311,20286
1293,2929,4774,6143,7469,8442,9291,10149,10949,11780,12689,13719,14913,16147,17296,18342,19343,20303,21327
1347,3036,4935,6369,7775,8807,9705,10611,11459,12339,13297,14375,15617,16899,18096,19190,20239,21247,22320
1400,3141,5094,6586,8057,9143,10090,11044,11940,12869,13876,15002,16292,17622,18867,20009,21106,22162,23284
1454,3248,5254,6801,8331,9469,10465,11467,12411,13389,14445,15619,16957,18335,19628,20818,21963,23067,24238
1509,3358,5420,7025,8614,9804,10849,11899,12891,13918,15023,16245,17631,19057,20398,21636,22829,23981,25201
1564,3468,5589,7255,8905,10147,11242,12341,13382,14459,15614,16885,18320,19795,21185,22472,23714,24915,26185
-1
