204,410,614,814,1011,1202,1390,1579,1765,1949,2137,2308,2478,2665,2859,3046,3224,3395,3554
400,804,1207,1606,2003,2394,2779,3164,3545,3917,4287,4618,4957,5328,5709,6081,6436,6780,7108
591,1186,1780,2373,2963,3544,4120,4697,5272,5836,6387,6854,7301,7787,8292,8799,9296,9787,10268
779,1563,2346,3128,3904,4671,5435,6200,6964,7715,8448,9047,9544,10065,10608,11156,11700,12244,12787
976,1959,2940,3918,4887,5848,6806,7762,8718,9660,10581,11332,11886,12440,13015,13593,14165,14736,15303
1174,2356,3536,4713,5878,7032,8183,9334,10485,11617,12723,13629,14244,14834,15444,16057,16662,17265,17862
1378,2763,4143,5521,6888,8241,9588,10934,12279,13602,14891,15948,16625,17250,17894,18541,19179,19814,20442
1577,3161,4739,6316,7883,9436,10982,12525,14066,15585,17068,18285,19028,19691,20372,21055,21729,22398,23056
1769,3546,5316,7082,8838,10580,12316,14048,15777,17483,19156,20535,21346,22047,22764,23481,24189,24890,25573
1962,3934,5900,7859,9802,11728,13650,15571,17489,19380,21236,22775,23657,24394,25144,25893,26631,27359,28063
2160,4333,6500,8658,10796,12912,15021,17129,19234,21310,23349,25049,26004,26778,27562,28344,29113,29867,30590
2359,4731,7095,9451,11787,14097,16397,18693,20984,23245,25466,27328,28360,29172,29992,30809,31611,32391,33134
2566,5144,7711,10268,12805,15316,17814,20305,22789,25238,27646,29680,30798,31648,32505,33357,34192,34996,35760
2765,5541,8308,11067,13806,16518,19216,21906,24589,27237,29844,32063,33275,34165,35059,35946,36810,37636,38420
2952,5914,8867,11812,14737,17634,20516,23389,26252,29080,31863,34234,35523,36448,37375,38294,39183,40028,40830
3111,6234,9351,12460,15553,18621,21675,24720,27754,30749,33696,36215,37581,38540,39500,40448,41360,42224,43045
3191,6399,9600,12786,15959,19115,22259,25397,28529,31620,34665,37280,38709,39705,40701,41681,42619,43506,44346
3244,6504,9754,12987,16201,19404,22596,25787,28987,32144,35247,37907,39380,40418,41452,42468,43436,44348,45208
3286,6587,9874,13152,16423,19695,22961,26226,29502,32723,35879,38585,40096,41169,42231,43273,44268,45205,46084
-1
