125,259,420,593,767,954,1136,1314,1490,1666,1842,2009,2171,2329,2498,2664,2823,2964,3076
254,524,844,1184,1516,1870,2226,2588,2951,3307,3663,4012,4357,4694,5041,5389,5739,6062,6335
374,773,1233,1688,2119,2572,3045,3565,4098,4602,5100,5605,6114,6590,7063,7553,8064,8550,8991
505,1052,1663,2215,2703,3215,3790,4475,5187,5847,6488,7153,7814,8380,8908,9470,10089,10707,11292
642,1334,2103,2765,3318,3904,4596,5459,6369,7212,8028,8877,9701,10362,10937,11556,12284,13050,13792
774,1611,2537,3324,3967,4650,5477,6516,7609,8616,9596,10620,11606,12388,13040,13745,14602,15525,16432
909,1899,2990,3927,4694,5496,6461,7664,8925,10069,11189,12370,13519,14445,15210,16028,17018,18088,19133
1043,2193,3471,4589,5522,6488,7625,9007,10456,11767,13045,14404,15741,16845,17763,18736,19901,21150,22335
1167,2463,3917,5211,6317,7459,8774,10347,11986,13471,14916,16449,17962,19244,20329,21471,22827,24260,25573
1285,2708,4309,5729,6945,8207,9682,11442,13257,14898,16495,18188,19858,21282,22491,23754,25266,26862,28294
1409,2958,4698,6210,7480,8809,10423,12368,14355,16152,17898,19754,21585,23121,24392,25730,27379,29137,30686
1531,3207,5087,6693,8021,9415,11165,13293,15460,17422,19320,21348,23343,24989,26323,27740,29537,31469,33140
1646,3451,5472,7191,8617,10108,11986,14274,16604,18710,20739,22921,25071,26837,28264,29783,31717,33805,35601
1769,3716,5897,7766,9339,10976,13006,15458,17945,20197,22371,24707,27013,28923,30477,32128,34204,36442,38380
1901,3989,6331,8365,10104,11909,14112,16742,19394,21804,24143,26650,29128,31203,32904,34703,36938,39342,41446
2041,4279,6778,8959,10841,12801,15173,17973,20786,23348,25853,28530,31182,33431,35295,37265,39677,42260,44541
2176,4568,7225,9522,11490,13557,16070,19023,21983,24680,27333,30160,32966,35368,37370,39478,42031,44762,47196
2322,4876,7715,10145,12190,14370,17049,20181,23314,26182,29017,32027,35013,37576,39722,41982,44700,47598,50205
2462,5179,8207,10784,12926,15240,18104,21426,24751,27810,30843,34037,37209,39939,42244,44671,47568,50654,53457
-1
