194,351,455,531,608,686,810,980,1139,1301,1440,1577,1715,1853,1991,2130,2270,2409,2549
399,731,951,1108,1263,1419,1654,1990,2308,2639,2920,3196,3474,3753,4034,4314,4594,4873,5154
605,1115,1454,1696,1930,2162,2485,2965,3441,3944,4369,4785,5203,5623,6047,6468,6889,7310,7733
807,1489,1944,2269,2580,2889,3293,3914,4547,5222,5794,6351,6910,7471,8038,8602,9165,9728,10294
1009,1876,2455,2866,3255,3642,4126,4882,5670,6519,7242,7941,8641,9345,10056,10764,11470,12175,12883
1207,2258,2963,3462,3930,4396,4957,5834,6770,7794,8672,9514,10358,11206,12060,12911,13760,14606,15457
1393,2607,3429,4017,4565,5108,5745,6741,7818,9014,10050,11035,12022,13012,14008,15003,15996,16982,17982
1574,2958,3921,4637,5292,5913,6622,7736,8949,10309,11505,12633,13763,14896,16035,17173,18311,19439,20590
1747,3309,4435,5312,6102,6806,7583,8807,10165,11693,13053,14326,15601,16880,18164,19447,20730,21997,23292
1925,3679,4986,6039,6985,7782,8625,9951,11461,13157,14681,16101,17522,18947,20376,21804,23233,24635,26071
2103,4061,5553,6777,7861,8734,9640,11056,12701,14549,16233,17800,19367,20938,22513,24087,25660,27189,28759
2273,4440,6125,7511,8707,9645,10608,12105,13866,15852,17695,19412,21125,22843,24565,26286,27999,29649,31356
2437,4811,6676,8183,9465,10469,11498,13088,14973,17092,19087,20952,22811,24676,26545,28409,30253,32035,33911
2591,5170,7197,8799,10150,11218,12322,14020,16024,18256,20391,22403,24407,26420,28436,30434,32402,34346,36416
2734,5516,7690,9357,10758,11886,13061,14875,17007,19352,21622,23770,25919,28080,30239,32362,34467,36598,38868
2867,5849,8169,9888,11331,12513,13755,15691,17965,20427,22799,25053,27346,29651,31940,34190,36463,38791,41256
2993,6172,8647,10423,11907,13133,14436,16494,18920,21514,23979,26332,28768,31199,33603,35998,38460,40976,43618
3113,6486,9127,10979,12514,13784,15146,17318,19898,22644,25226,27679,30256,32812,35341,37905,40568,43260,46053
3223,6782,9602,11562,13166,14486,15907,18184,20922,23832,26542,29093,31812,34505,37167,39901,42756,45623,48563
-1
