102,202,301,400,497,590,680,772,865,959,1050,1138,1224,1310,1396,1483,1571,1660,1750
206,409,610,811,1009,1201,1389,1580,1771,1962,2145,2321,2494,2666,2839,3013,3189,3367,3548
309,616,921,1226,1527,1823,2115,2409,2702,2992,3268,3534,3796,4057,4320,4584,4850,5118,5391
414,826,1238,1651,2060,2465,2865,3263,3659,4047,4417,4775,5129,5480,5832,6184,6538,6895,7257
520,1038,1557,2080,2598,3113,3624,4131,4632,5119,5584,6035,6482,6924,7365,7805,8247,8694,9147
620,1237,1854,2477,3095,3712,4331,4949,5559,6151,6717,7265,7807,8342,8873,9402,9934,10473,11019
720,1439,2162,2891,3613,4335,5065,5797,6518,7217,7887,8534,9172,9801,10423,11043,11667,12297,12934
825,1653,2490,3332,4163,4993,5833,6675,7502,8305,9077,9824,10560,11287,12006,12722,13442,14168,14902
937,1876,2826,3784,4730,5670,6619,7568,8498,9403,10276,11120,11952,12777,13593,14406,15222,16047,16883
1048,2096,3155,4225,5283,6330,7385,8439,9472,10479,11451,12391,13318,14238,15150,16059,16974,17902,18843
1155,2308,3469,4641,5801,6950,8106,9261,10399,11511,12587,13629,14653,15665,16670,17676,18691,19722,20766
1258,2512,3773,5047,6311,7566,8828,10092,11341,12561,13744,14891,16014,17119,18215,19314,20424,21552,22694
1367,2727,4092,5469,6835,8190,9556,10931,12290,13615,14898,16143,17361,18558,19744,20935,22139,23360,24596
1491,2972,4452,5939,7411,8869,10337,11815,13276,14702,16082,17423,18737,20030,21312,22599,23900,25219,26554
1628,3244,4851,6454,8035,9600,11172,12752,14312,15838,17321,18765,20182,21578,22963,24352,25758,27187,28635
1772,3531,5278,7012,8710,10384,12062,13746,15405,17029,18617,20164,21684,23186,24681,26184,27708,29256,30826
1917,3820,5710,7585,9413,11201,12982,14766,16524,18248,19939,21583,23197,24795,26389,27995,29623,31274,32949
2052,4089,6111,8118,10071,11971,13856,15744,17610,19445,21246,22998,24716,26416,28114,29824,31555,33310,35088
2177,4339,6484,8608,10670,12678,14673,16670,18647,20593,22505,24369,26194,27996,29794,31604,33436,35293,37173
-1
