94,188,253,285,314,369,468,572,676,770,860,941,1011,1086,1162,1224,1278,1337,1409
185,370,506,575,635,736,908,1092,1277,1438,1595,1749,1884,2027,2172,2293,2404,2528,2674
277,555,775,892,981,1117,1331,1564,1811,2027,2233,2445,2630,2820,3022,3201,3384,3589,3818
365,730,1038,1222,1355,1538,1801,2090,2404,2693,2974,3258,3492,3723,3986,4231,4480,4750,5052
454,902,1293,1555,1754,2007,2335,2691,3079,3444,3805,4181,4499,4796,5138,5459,5766,6088,6459
542,1075,1547,1880,2146,2476,2885,3327,3797,4244,4686,5161,5585,5971,6403,6812,7200,7603,8062
627,1247,1806,2216,2564,2981,3475,4007,4557,5083,5617,6195,6729,7221,7752,8251,8721,9200,9732
710,1417,2071,2568,3002,3510,4088,4709,5347,5953,6568,7228,7839,8406,9021,9607,10158,10715,11317
794,1587,2333,2922,3442,4032,4687,5382,6082,6737,7411,8145,8818,9442,10125,10790,11420,12059,12742
876,1752,2583,3247,3839,4512,5252,6029,6803,7523,8268,9082,9825,10519,11276,12013,12713,13427,14189
959,1918,2831,3562,4209,4948,5765,6623,7475,8282,9113,10012,10836,11610,12448,13260,14025,14805,15629
1042,2082,3077,3888,4596,5395,6295,7243,8172,9054,9966,10946,11846,12694,13613,14508,15347,16202,17093
1126,2248,3325,4226,5020,5892,6869,7894,8899,9853,10839,11903,12887,13807,14802,15779,16688,17616,18582
1193,2390,3546,4533,5420,6382,7449,8558,9643,10677,11735,12870,13931,14926,15998,17061,18046,19048,20093
1250,2509,3730,4780,5734,6778,7936,9147,10335,11464,12610,13827,14964,16035,17175,18314,19377,20452,21577
1326,2652,3931,5043,6063,7172,8399,9689,10963,12183,13429,14751,15985,17149,18377,19597,20739,21889,23096
1402,2801,4154,5353,6466,7663,8973,10348,11706,13009,14339,15744,17060,18315,19640,20954,22182,23411,24699
1470,2934,4344,5617,6817,8103,9498,10964,12424,13828,15254,16744,18137,19470,20876,22275,23589,24900,26263
1535,3064,4526,5857,7130,8491,9965,11509,13051,14543,16062,17653,19152,20580,22080,23576,24980,26365,27785
-1
