38,60,69,80,93,105,118,137,159,180,211,248,290,340,395,435,470,504,536
64,109,135,162,212,263,305,354,417,475,548,626,719,826,924,997,1065,1131,1196
78,135,176,221,299,379,444,514,608,704,812,920,1052,1203,1330,1420,1502,1579,1662
91,162,219,282,375,470,566,699,879,1072,1234,1356,1496,1655,1788,1884,1972,2055,2150
100,185,260,345,461,599,786,1023,1309,1626,1871,2011,2157,2323,2467,2574,2670,2769,2909
115,228,330,442,598,824,1136,1490,1892,2340,2696,2878,3041,3235,3436,3611,3764,3934,4188
184,384,559,740,985,1319,1748,2232,2778,3372,3862,4139,4378,4656,4968,5269,5552,5845,6229
300,619,934,1264,1633,2072,2623,3258,3962,4695,5307,5709,6072,6467,6904,7330,7742,8161,8674
420,859,1314,1791,2285,2837,3512,4279,5126,6007,6742,7260,7744,8262,8827,9379,9918,10465,11113
542,1097,1673,2264,2869,3545,4346,5226,6204,7227,8078,8699,9292,9927,10613,11290,11961,12638,13429
657,1327,2021,2716,3424,4218,5155,6149,7228,8345,9279,9989,10680,11418,12216,13015,13818,14624,15560
757,1531,2341,3140,3949,4872,5952,7062,8228,9412,10425,11219,12008,12834,13736,14658,15596,16540,17620
886,1779,2704,3613,4537,5604,6823,8052,9308,10550,11639,12522,13423,14344,15353,16398,17478,18572,19804
1069,2131,3213,4268,5331,6540,7887,9231,10587,11885,13026,14007,15036,16067,17187,18355,19585,20834,22214
1254,2505,3775,5010,6244,7618,9108,10580,12052,13441,14652,15734,16879,18015,19235,20527,21909,23304,24824
1444,2896,4365,5791,7214,8782,10446,12086,13711,15254,16600,17794,19045,20279,21602,23030,24565,26103,27771
1638,3290,4956,6570,8184,9962,11825,13662,15474,17194,18707,20042,21414,22760,24226,25823,27532,29238,31076
1835,3685,5544,7340,9143,11131,13199,15232,17235,19138,20831,22336,23850,25346,27007,28804,30706,32602,34635
2029,4073,6125,8104,10091,12286,14564,16791,18982,21072,22950,24634,26326,28021,29893,31896,34000,36100,38344
-1
