106,208,309,420,562,711,850,980,1119,1266,1417,1568,1708,1858,2014,2163,2305,2440,2567
212,418,626,860,1145,1443,1728,2001,2292,2594,2898,3196,3471,3768,4076,4370,4648,4912,5165
318,632,964,1344,1776,2216,2645,3068,3523,3978,4427,4869,5274,5710,6154,6572,6972,7360,7738
429,855,1311,1829,2393,2951,3496,4042,4641,5245,5835,6414,6935,7496,8070,8606,9119,9621,10112
547,1090,1664,2300,2980,3645,4289,4938,5653,6395,7138,7866,8508,9176,9874,10532,11158,11769,12371
669,1333,2028,2782,3580,4355,5097,5855,6690,7551,8439,9325,10114,10899,11704,12475,13212,13933,14649
790,1576,2393,3266,4185,5077,5933,6806,7764,8748,9774,10815,11762,12695,13624,14508,15353,16186,17019
914,1823,2763,3755,4799,5821,6805,7801,8885,9993,11152,12340,13451,14547,15616,16625,17577,18515,19461
1030,2055,3113,4222,5390,6548,7662,8778,9985,11220,12516,13847,15113,16371,17591,18745,19820,20854,21897
1146,2287,3464,4695,5987,7275,8513,9742,11067,12430,13853,15311,16714,18128,19499,20802,22013,23160,24295
1273,2539,3838,5197,6622,8045,9411,10752,12191,13676,15220,16804,18340,19905,21426,22876,24227,25505,26754
1410,2812,4242,5734,7297,8857,10357,11824,13383,14985,16645,18356,20027,21735,23401,24993,26484,27886,29248
1539,3071,4629,6253,7957,9661,11306,12913,14607,16344,18136,19987,21803,23655,25463,27196,28824,30345,31809
1665,3326,5010,6764,8606,10447,12237,13991,15830,17716,19657,21658,23626,25633,27586,29462,31233,32888,34476
1788,3577,5392,7279,9256,11234,13168,15070,17059,19097,21189,23335,25445,27594,29689,31709,33627,35428,37160
1911,3829,5784,7813,9932,12056,14141,16193,18323,20500,22725,25000,27239,29523,31763,33932,35999,37950,39832
2048,4107,6213,8395,10668,12946,15182,17384,19656,21974,24336,26740,29110,31531,33911,36225,38442,40546,42580
2189,4388,6643,8974,11399,13829,16214,18564,20983,23449,25952,28490,30997,33556,36075,38527,40888,43144,45330
2335,4668,7056,9525,12095,14665,17182,19667,22228,24846,27507,30193,32836,35525,38179,40764,43258,45660,47996
-1
