144,282,413,537,655,775,896,1015,1132,1248,1362,1476,1589,1701,1812,1921,2030,2139,2248
291,570,834,1084,1320,1558,1802,2047,2289,2529,2767,3006,3246,3483,3710,3930,4148,4367,4586
434,853,1251,1627,1983,2337,2709,3115,3539,3964,4388,4818,5255,5681,6065,6408,6737,7065,7395
573,1129,1658,2159,2637,3108,3601,4161,4784,5439,6106,6783,7469,8141,8748,9261,9713,10151,10590
716,1410,2067,2687,3283,3874,4488,5171,5932,6756,7630,8541,9475,10400,11257,11995,12610,13166,13715
863,1694,2471,3199,3906,4620,5361,6170,7058,8012,9028,10105,11235,12381,13476,14456,15280,15980,16649
1015,1978,2861,3684,4496,5333,6203,7141,8159,9246,10397,11609,12881,14181,15449,16614,17617,18465,19269
1166,2253,3230,4149,5072,6029,7021,8083,9228,10450,11741,13094,14509,15950,17357,18660,19803,20793,21742
1317,2521,3590,4616,5654,6725,7829,9005,10270,11622,13048,14542,16103,17689,19235,20671,21949,23082,24182
1463,2777,3933,5051,6183,7350,8552,9828,11199,12667,14218,15844,17542,19263,20940,22502,23904,25165,26403
1606,3025,4258,5455,6667,7913,9194,10551,12009,13575,15236,16984,18805,20645,22440,24122,25649,27040,28413
1746,3273,4595,5878,7173,8497,9854,11286,12823,14476,16234,18088,20013,21957,23860,25658,27316,28851,30373
1877,3528,4983,6399,7814,9243,10691,12207,13826,15561,17404,19347,21361,23400,25405,27313,29099,30785,32461
2006,3796,5402,6979,8557,10139,11718,13344,15059,16879,18801,20823,22919,25046,27146,29157,31062,32887,34704
2145,4087,5847,7568,9288,11011,12725,14470,16286,18190,20183,22271,24437,26638,28817,30914,32915,34844,36769
2292,4395,6321,8195,10062,11923,13758,15598,17491,19460,21512,23658,25883,28144,30386,32554,34633,36644,38652
2456,4728,6832,8875,10909,12906,14835,16744,18698,20725,22834,25038,27321,29640,31940,34168,36311,38389,40464
2657,5116,7406,9624,11828,13969,15985,17956,19969,22055,24224,26490,28836,31218,33582,35873,38077,40216,42352
2894,5568,8050,10447,12811,15111,17248,19303,21394,23565,25827,28193,30637,33106,35550,37920,40205,42433,44657
-1
