142,267,398,533,660,782,910,1054,1208,1350,1487,1625,1741,1862,1961,2065,2164,2220,2267
280,530,787,1029,1245,1470,1736,2038,2334,2605,2882,3148,3380,3627,3797,3969,4134,4238,4328
392,759,1136,1459,1742,2071,2463,2887,3301,3698,4108,4496,4870,5216,5437,5670,5887,6040,6183
474,945,1443,1870,2258,2711,3218,3755,4303,4827,5344,5869,6373,6794,7074,7370,7650,7856,8048
609,1209,1826,2371,2878,3449,4082,4771,5469,6119,6780,7445,8030,8511,8844,9198,9537,9792,10030
763,1504,2248,2905,3525,4229,5019,5865,6678,7459,8268,9033,9701,10248,10625,11026,11411,11707,11988
883,1769,2684,3481,4213,5064,6016,6985,7898,8811,9729,10585,11339,11943,12366,12809,13242,13584,13907
976,2011,3096,4025,4884,5893,6975,8055,9113,10152,11151,12081,12881,13524,13991,14478,14955,15344,15711
1112,2315,3556,4594,5555,6685,7884,9111,10308,11428,12481,13456,14295,14983,15494,16022,16539,16969,17377
1285,2660,4031,5128,6131,7362,8715,10094,11373,12522,13609,14626,15513,16251,16807,17373,17925,18392,18842
1438,2945,4390,5513,6573,7949,9449,10905,12221,13396,14517,15579,16511,17296,17897,18502,19090,19594,20083
1547,3119,4597,5784,6987,8542,10150,11637,12981,14193,15353,16455,17425,18252,18898,19544,20170,20710,21230
1601,3224,4795,6127,7494,9156,10823,12343,13720,14966,16160,17295,18301,19165,19853,20541,21207,21783,22332
1662,3398,5119,6559,7994,9690,11386,12937,14348,15626,16849,18015,19056,19955,20681,21411,22117,22729,23311
1779,3661,5483,6963,8430,10156,11884,13470,14909,16212,17462,18663,19740,20675,21438,22208,22953,23602,24220
1879,3864,5749,7268,8776,10537,12298,13917,15382,16709,17990,19226,20338,21309,22109,22914,23697,24386,25040
1985,4063,6012,7572,9118,10919,12717,14368,15863,17219,18531,19801,20946,21949,22783,23624,24447,25178,25871
2066,4217,6235,7835,9408,11246,13081,14768,16301,17691,19033,20335,21513,22546,23412,24290,25152,25924,26660
2097,4287,6353,7989,9592,11460,13329,15052,16624,18052,19426,20760,21972,23037,23937,24852,25749,26559,27338
-1
