107,218,334,455,579,707,839,974,1110,1245,1374,1496,1612,1721,1825,1927,2029,2132,2236
207,421,643,875,1114,1363,1619,1881,2144,2406,2657,2895,3123,3338,3543,3745,3947,4151,4358
305,617,939,1275,1622,1983,2354,2734,3116,3496,3861,4208,4542,4858,5161,5460,5761,6065,6374
406,820,1244,1684,2138,2608,3089,3580,4074,4565,5039,5491,5926,6342,6743,7140,7542,7948,8360
514,1036,1568,2116,2680,3261,3852,4453,5057,5657,6239,6797,7336,7855,8359,8859,9367,9880,10400
629,1266,1913,2576,3255,3951,4657,5373,6091,6804,7499,8169,8818,9447,10060,10669,11288,11913,12546
753,1514,2284,3070,3873,4693,5521,6359,7198,8031,8846,9636,10404,11151,11881,12607,13343,14084,14833
886,1779,2680,3597,4532,5483,6439,7405,8373,9334,10275,11190,12083,12954,13807,14655,15512,16372,17239
1023,2051,3089,4142,5212,6297,7386,8485,9586,10679,11750,12793,13815,14814,15793,16764,17744,18725,19710
1160,2324,3498,4687,5891,7108,8330,9561,10794,12017,13216,14386,15533,16656,17758,18850,19950,21049,22150
1293,2590,3896,5217,6551,7897,9248,10606,11965,13312,14633,15925,17193,18436,19657,20867,22083,23297,24511
1421,2844,4276,5723,7182,8653,10127,11606,13085,14551,15990,17399,18782,20139,21474,22798,24127,25453,26778
1544,3088,4641,6208,7786,9375,10966,12560,14154,15734,17286,18806,20298,21764,23209,24643,26081,27516,28949
1660,3320,4989,6671,8362,10064,11767,13471,15175,16864,18523,20149,21747,23317,24867,26406,27949,29489,31026
1770,3540,5319,7110,8909,10719,12529,14339,16149,17943,19706,21435,23135,24807,26459,28100,29746,31388,33026
1875,3750,5634,7530,9435,11350,13265,15180,17095,18993,20860,22693,24496,26271,28025,29766,31513,33256,34995
1978,3957,5945,7945,9956,11977,13998,16020,18042,20047,22021,23960,25870,27750,29606,31448,33296,35142,36984
2083,4169,6265,8373,10493,12623,14752,16882,19012,21124,23207,25254,27272,29258,31218,33165,35117,37068,39016
2194,4393,6601,8821,11053,13293,15532,17772,20012,22234,24428,26584,28711,30805,32872,34926,36984,39042,41098
-1
