36,71,105,143,190,236,300,403,525,682,858,1039,1232,1437,1614,1738,1844,1974,2182
75,150,221,299,396,487,618,837,1091,1402,1752,2114,2503,2896,3225,3475,3701,3963,4379
120,242,360,487,638,777,982,1319,1710,2182,2714,3266,3843,4389,4851,5235,5598,5987,6600
167,337,511,701,913,1105,1392,1852,2397,3051,3777,4520,5274,5959,6572,7106,7618,8138,8940
211,436,680,946,1231,1484,1861,2459,3186,4035,4943,5871,6801,7618,8392,9083,9749,10396,11385
261,575,926,1295,1679,2000,2468,3212,4135,5186,6280,7393,8480,9424,10360,11204,12022,12805,13975
330,787,1292,1790,2298,2696,3267,4174,5299,6556,7846,9149,10375,11456,12560,13556,14513,15421,16786
411,1039,1723,2355,2993,3481,4175,5264,6599,8057,9535,11032,12416,13654,14933,16089,17190,18222,19786
494,1295,2162,2932,3705,4297,5128,6405,7954,9616,11279,12957,14512,15920,17368,18682,19935,21092,22852
575,1536,2576,3490,4399,5098,6080,7556,9317,11186,13038,14893,16630,18221,19831,21301,22713,23999,25946
652,1758,2963,4031,5069,5871,7017,8704,10672,12736,14781,16831,18766,20546,22314,23935,25507,26921,29063
739,1999,3378,4606,5768,6679,7998,9893,12053,14303,16544,18791,20926,22898,24827,26609,28342,29885,32220
850,2280,3835,5219,6497,7525,9021,11114,13453,15883,18315,20745,23064,25221,27320,29284,31183,32853,35374
984,2591,4321,5861,7254,8406,10085,12383,14910,17522,20149,22773,25272,27603,29880,32034,34092,35894,38609
1140,2930,4836,6528,8045,9332,11188,13688,16418,19229,22055,24870,27552,30058,32524,34883,37097,39042,41945
1327,3305,5379,7216,8857,10278,12291,14950,17859,20873,23907,26907,29761,32436,35108,37689,40064,42162,45250
1514,3668,5907,7892,9657,11204,13337,16108,19143,22335,25584,28774,31786,34626,37519,40326,42878,45149,48427
1696,4020,6419,8553,10441,12095,14330,17209,20355,23690,27137,30524,33705,36730,39856,42885,45630,48087,51561
1876,4372,6921,9205,11220,12973,15305,18280,21528,24989,28613,32206,35580,38814,42178,45429,48379,51028,54702
-1
