32,64,85,113,151,189,229,270,307,338,363,378,381,381,381,381,381,381,381
76,150,195,243,306,374,451,530,605,669,719,751,759,759,759,759,759,759,759
140,271,351,419,498,592,701,808,917,1017,1099,1156,1174,1176,1176,1176,1176,1176,1176
197,374,488,582,687,815,956,1087,1223,1356,1472,1558,1592,1599,1600,1600,1600,1600,1600
232,433,568,693,843,1019,1200,1361,1523,1682,1825,1938,1991,2005,2008,2009,2009,2009,2009
260,480,634,792,989,1211,1434,1635,1828,2010,2175,2315,2390,2414,2420,2422,2422,2422,2422
306,564,755,955,1191,1442,1696,1937,2165,2374,2564,2733,2836,2877,2888,2891,2891,2891,2891
364,670,903,1148,1419,1689,1962,2233,2491,2728,2945,3142,3274,3336,3355,3360,3361,3361,3361
421,773,1039,1318,1620,1911,2205,2505,2789,3050,3291,3512,3670,3753,3782,3790,3792,3792,3792
471,863,1153,1456,1786,2105,2432,2769,3084,3373,3644,3894,4077,4183,4225,4237,4240,4240,4240
508,934,1248,1575,1935,2283,2642,3014,3364,3690,4001,4290,4503,4636,4696,4715,4720,4720,4720
543,1009,1367,1735,2127,2498,2877,3274,3656,4020,4373,4703,4950,5110,5189,5218,5226,5227,5227
578,1093,1514,1930,2351,2744,3141,3557,3964,4355,4738,5104,5386,5569,5665,5705,5717,5719,5719
613,1176,1653,2103,2546,2969,3399,3842,4272,4681,5084,5485,5807,6016,6128,6178,6195,6200,6201
659,1267,1786,2260,2723,3183,3664,4150,4612,5045,5473,5914,6282,6525,6658,6719,6741,6749,6752
716,1371,1935,2441,2927,3424,3958,4489,4990,5460,5921,6396,6801,7081,7241,7316,7344,7356,7361
762,1455,2066,2611,3122,3654,4230,4796,5332,5840,6331,6827,7255,7568,7756,7847,7882,7898,7906
788,1507,2159,2744,3283,3846,4453,5047,5613,6155,6677,7195,7643,7987,8201,8305,8348,8369,8381
805,1547,2233,2852,3414,4003,4642,5265,5864,6447,7012,7562,8033,8407,8646,8762,8813,8839,8855
-1
