170,348,519,669,797,912,1024,1169,1356,1555,1785,2018,2231,2424,2621,2814,3004,3073,3097
324,664,1001,1309,1583,1836,2071,2363,2738,3150,3615,4078,4501,4884,5275,5646,6018,6150,6199
466,955,1444,1916,2361,2779,3149,3583,4161,4810,5504,6184,6806,7366,7945,8485,9038,9236,9312
603,1249,1896,2527,3152,3733,4231,4811,5613,6499,7411,8296,9103,9828,10593,11304,12049,12329,12430
756,1555,2375,3165,3968,4709,5336,6079,7109,8219,9339,10420,11393,12271,13219,14101,15044,15418,15546
929,1872,2848,3802,4773,5670,6438,7351,8602,9929,11250,12514,13643,14668,15792,16832,17972,18453,18612
1096,2173,3283,4410,5547,6599,7519,8605,10068,11609,13127,14568,15854,17026,18326,19526,20864,21464,21656
1246,2444,3680,4984,6285,7490,8573,9834,11505,13255,14968,16586,18035,19363,20843,22213,23752,24479,24705
1396,2713,4066,5546,7017,8381,9637,11074,12949,14904,16812,18610,20227,21720,23383,24924,26663,27522,27784
1550,2987,4462,6121,7773,9312,10750,12360,14436,16597,18705,20693,22489,24157,26013,27735,29671,30669,30973
1715,3282,4905,6753,8585,10308,11931,13714,15994,18367,20685,22875,24870,26735,28799,30727,32868,34012,34360
1883,3594,5404,7446,9460,11370,13178,15139,17630,20220,22756,25158,27375,29450,31727,33859,36202,37495,37886
2055,3940,5957,8194,10399,12501,14499,16645,19355,22174,24936,27559,30005,32271,34749,37072,39612,41061,41496
2257,4355,6585,9026,11433,13730,15929,18274,21201,24245,27243,30103,32778,35227,37904,40416,43161,44787,45279
2451,4754,7199,9863,12494,15011,17434,19999,23139,26396,29632,32731,35627,38268,41157,43873,46839,48669,49272
2548,4953,7513,10314,13093,15768,18351,21070,24391,27842,31272,34564,37647,40481,43580,46498,49684,51722,52483
2620,5098,7734,10632,13522,16303,18993,21825,25300,28899,32458,35884,39092,42059,45348,48462,51846,54071,54914
2795,5443,8250,11341,14435,17410,20287,23296,26956,30749,34489,38090,41470,44595,48070,51391,54987,57419,58379
3037,5924,8969,12302,15639,18858,21976,25219,29108,33138,37117,40953,44567,47926,51630,55173,59002,61670,62851
-1
