185,375,576,787,1012,1247,1491,1738,1986,2225,2447,2652,2834,2995,3149,3285,3403,3512,3613
346,698,1065,1443,1844,2262,2697,3140,3593,4048,4493,4923,5331,5717,6092,6438,6756,7058,7342
566,1132,1701,2263,2838,3423,4025,4634,5257,5887,6510,7122,7713,8284,8852,9403,9938,10465,10978
782,1567,2361,3148,3951,4763,5593,6426,7268,8108,8933,9744,10527,11281,12032,12762,13472,14174,14862
950,1903,2868,3828,4813,5814,6842,7880,8929,9984,11031,12064,13073,14060,15042,15992,16913,17823,18718
1164,2328,3498,4649,5815,6987,8183,9388,10599,11820,13039,14244,15435,16619,17804,18957,20084,21207,22322
1388,2779,4178,5555,6947,8340,9756,11177,12599,14027,15450,16851,18225,19581,20931,22246,23541,24840,26138
1539,3086,4645,6186,7752,9324,10926,12544,14166,15801,17441,19062,20653,22227,23796,25325,26837,28346,29852
1692,3387,5090,6766,8463,10165,11890,13632,15381,17147,18925,20694,22444,24188,25940,27664,29379,31094,32812
1899,3797,5700,7570,9456,11345,13247,15157,17073,18994,20912,22815,24695,26559,28431,30283,32122,33961,35811
2045,4097,6163,8207,10273,12342,14431,16534,18644,20760,22875,24973,27046,29100,31163,33203,35214,37208,39204
2162,4330,6504,8652,10817,12980,15173,17391,19614,21855,24112,26359,28589,30815,33059,35285,37491,39682,41872
2380,4756,7125,9452,11777,14087,16421,18774,21128,23490,25856,28207,30542,32875,35226,37560,39892,42217,44541
2600,5195,7785,10339,12892,15423,17974,20541,23113,25685,28246,30785,33301,35804,38317,40802,43281,45753,48204
2680,5365,8064,10756,13466,16153,18865,21599,24352,27121,29888,32639,35369,38087,40822,43529,46228,48915,51571
2690,5387,8100,10816,13556,16273,19023,21808,24617,27457,30318,33181,36032,38881,41767,44641,47528,50401,53256
2697,5399,8113,10829,13570,16287,19041,21832,24646,27494,30368,33246,36120,39002,41922,44835,47780,50719,53661
2699,5403,8118,10836,13580,16299,19054,21846,24661,27512,30389,33268,36144,39033,41959,44875,47825,50774,53731
2711,5423,8140,10859,13606,16330,19086,21879,24698,27553,30431,33310,36189,39086,42017,44936,47887,50839,53799
-1
