9,23,49,95,173,254,329,427,553,697,836,955,1067,1166,1212,1230,1239,1241,1241
22,52,103,190,323,457,576,720,897,1112,1337,1539,1727,1889,1959,1985,1998,2002,2002
44,94,172,297,469,641,788,949,1135,1375,1670,1974,2266,2520,2625,2666,2689,2696,2697
64,135,241,403,620,834,1008,1193,1408,1687,2071,2512,2940,3321,3488,3557,3597,3611,3615
78,180,341,585,914,1244,1527,1827,2170,2582,3115,3718,4295,4824,5097,5218,5297,5342,5360
94,235,468,813,1271,1719,2099,2491,2937,3455,4122,4870,5575,6248,6631,6806,6920,6988,7015
109,273,543,933,1445,1940,2355,2781,3270,3843,4607,5461,6268,7069,7539,7760,7894,7967,7996
120,309,632,1098,1719,2327,2858,3409,4024,4729,5642,6640,7584,8519,9069,9325,9471,9547,9577
131,352,748,1314,2055,2775,3406,4050,4744,5513,6495,7583,8621,9657,10291,10581,10746,10834,10870
152,402,842,1469,2285,3080,3784,4498,5259,6092,7164,8371,9534,10702,11434,11772,11982,12113,12187
197,492,989,1692,2616,3543,4402,5276,6183,7148,8368,9734,11044,12347,13152,13535,13798,13978,14100
283,646,1213,2011,3073,4149,5163,6190,7227,8311,9667,11173,12620,14037,14896,15315,15612,15816,15959
337,744,1381,2280,3452,4612,5695,6789,7893,9051,10515,12152,13731,15275,16206,16660,16984,17208,17370
413,886,1596,2582,3838,5102,6312,7537,8774,10069,11684,13480,15208,16904,17941,18446,18815,19078,19274
525,1092,1887,2956,4299,5687,7041,8397,9747,11145,12861,14779,16621,18445,19595,20154,20558,20841,21049
560,1171,2029,3171,4588,6036,7437,8840,10241,11689,13474,15484,17417,19352,20587,21195,21640,21953,22189
580,1227,2149,3376,4893,6452,7969,9497,11030,12607,14538,16701,18783,20853,22160,22812,23303,23654,23920
656,1386,2403,3749,5418,7134,8787,10446,12109,13839,15953,18277,20513,22734,24164,24889,25425,25808,26096
747,1561,2658,4096,5899,7762,9538,11321,13108,14980,17256,19729,22109,24477,26048,26857,27439,27870,28202
-1
