107,205,298,374,428,476,503,531,599,703,826,967,1123,1287,1453,1634,1839,2050,2258
216,401,577,724,824,904,946,1003,1158,1360,1564,1782,2060,2390,2698,3055,3466,3892,4309
331,592,829,1037,1191,1299,1358,1462,1725,2050,2378,2666,3010,3465,3865,4388,4999,5623,6238
446,790,1089,1349,1548,1684,1765,1927,2316,2780,3249,3646,4028,4519,4961,5603,6405,7234,8054
562,982,1336,1631,1854,2003,2097,2302,2808,3422,4034,4532,4943,5445,5911,6642,7627,8666,9697
681,1165,1557,1877,2117,2274,2380,2637,3248,4003,4745,5331,5778,6306,6808,7661,8840,10087,11330
819,1380,1802,2139,2395,2563,2681,2989,3704,4589,5468,6168,6668,7247,7829,8845,10224,11678,13132
971,1637,2103,2469,2752,2941,3079,3438,4248,5266,6318,7178,7798,8502,9241,10444,12024,13687,15353
1124,1904,2436,2856,3197,3426,3615,4061,4986,6160,7406,8450,9246,10136,11067,12469,14256,16130,18010
1302,2244,2909,3450,3912,4226,4510,5091,6170,7529,8969,10209,11201,12293,13430,15041,17040,19128,21221
1475,2575,3380,4037,4613,5008,5414,6160,7426,8986,10625,12069,13269,14567,15911,17731,19941,22236,24542
1573,2739,3605,4316,4948,5387,5901,6819,8283,10043,11883,13531,14936,16439,17990,20020,22436,24924,27440
1597,2783,3685,4457,5123,5584,6147,7178,8767,10643,12650,14503,16112,17822,19582,21824,24448,27136,29863
1606,2808,3753,4588,5283,5754,6332,7408,9035,10962,13120,15177,16993,18914,20885,23339,26175,29076,32017
1624,2842,3819,4703,5424,5909,6504,7610,9299,11330,13670,15937,17964,20097,22282,24951,28004,31120,34277
1649,2907,3956,4922,5683,6187,6820,7991,9807,12033,14584,17065,19306,21654,24054,26940,30209,33540,36914
1664,2967,4085,5141,5967,6516,7261,8598,10595,13031,15798,18495,20953,23517,26133,29239,32725,36271,39863
1688,3024,4194,5342,6234,6871,7775,9321,11528,14158,17130,20044,22720,25501,28335,31662,35367,39131,42942
1780,3207,4462,5691,6637,7349,8379,10095,12446,15205,18372,21504,24396,27394,30446,33994,37918,41899,45928
-1
