179,325,459,614,714,802,937,1079,1226,1373,1513,1654,1798,1940,2084,2230,2395,2586,2749
360,654,923,1235,1445,1630,1907,2195,2488,2780,3063,3346,3632,3913,4195,4483,4813,5193,5519
541,984,1387,1851,2179,2464,2880,3309,3744,4178,4601,5021,5443,5858,6275,6704,7200,7767,8261
723,1315,1851,2463,2897,3264,3809,4374,4949,5524,6085,6640,7196,7745,8299,8871,9533,10287,10956
908,1652,2325,3092,3638,4082,4746,5443,6154,6866,7562,8251,8940,9624,10317,11033,11858,12799,13649
1100,2002,2813,3736,4400,4926,5716,6547,7393,8240,9071,9893,10714,11531,12359,13216,14201,15331,16363
1297,2363,3313,4392,5177,5785,6704,7674,8658,9643,10611,11569,12525,13475,14437,15435,16583,17908,19123
1497,2730,3821,5057,5966,6654,7701,8810,9933,11058,12166,13261,14351,15432,16527,17667,18977,20498,21898
1698,3100,4333,5726,6762,7529,8703,9951,11213,12479,13728,14963,16190,17403,18630,19911,21380,23096,24679
1900,3473,4848,6394,7557,8401,9698,11084,12486,13893,15283,16658,18023,19369,20728,22151,23777,25686,27454
2104,3850,5367,7065,8358,9277,10694,12218,13760,15310,16842,18357,19860,21332,22808,24363,26144,28246,30200
2306,4224,5881,7729,9152,10141,11671,13324,14996,16677,18337,19975,21598,23175,24732,26373,28271,30537,32651
2475,4531,6295,8258,9784,10820,12428,14172,15934,17704,19451,21172,22877,24537,26169,27852,29806,32192,34431
2614,4780,6625,8679,10291,11361,13028,14848,16689,18542,20375,22186,23989,25749,27463,29196,31207,33699,36054
2753,5028,6952,9094,10793,11900,13646,15579,17536,19505,21457,23392,25332,27214,28992,30776,32846,35400,37834
2892,5276,7279,9507,11293,12443,14291,16370,18463,20536,22586,24617,26663,28631,30459,32293,34413,37007,39485
3032,5526,7608,9921,11795,12979,14890,17056,19235,21370,23480,25576,27700,29726,31604,33488,35657,38298,40818
3173,5778,7939,10336,12299,13513,15468,17681,19917,22110,24274,26443,28636,30712,32638,34570,36787,39474,42040
3315,6032,8272,10752,12804,14049,16049,18314,20610,22866,25090,27339,29588,31712,33688,35670,37936,40671,43285
-1
