170,303,424,549,672,799,931,1061,1210,1400,1599,1785,1959,2103,2250,2383,2506,2628,2756
333,598,840,1089,1335,1590,1857,2114,2404,2780,3181,3562,3913,4200,4491,4762,5018,5268,5522
495,897,1261,1636,2008,2387,2780,3161,3598,4164,4769,5346,5873,6303,6735,7147,7540,7925,8310
666,1209,1696,2195,2696,3200,3719,4227,4816,5567,6371,7147,7856,8431,9003,9543,10054,10562,11074
840,1522,2137,2760,3389,4017,4662,5300,6038,6959,7938,8885,9757,10477,11193,11866,12500,13134,13784
1012,1832,2570,3312,4069,4821,5592,6362,7239,8311,9426,10495,11491,12341,13197,14004,14761,15523,16307
1175,2129,2992,3857,4741,5620,6521,7424,8435,9647,10878,12044,13143,14115,15104,16052,16936,17829,18740
1339,2435,3425,4410,5418,6428,7463,8503,9654,10997,12336,13590,14797,15899,17021,18102,19117,20148,21188
1514,2758,3868,4969,6100,7241,8413,9599,10902,12379,13827,15163,16463,17685,18935,20141,21281,22439,23606
1692,3080,4317,5553,6828,8110,9411,10742,12198,13809,15360,16778,18170,19525,20923,22274,23557,24850,26159
1869,3407,4796,6205,7663,9125,10582,12076,13710,15480,17164,18714,20257,21779,23346,24867,26324,27793,29271
2044,3737,5306,6913,8573,10233,11870,13544,15367,17319,19174,20904,22642,24345,26085,27790,29444,31119,32781
2229,4104,5873,7684,9556,11424,13260,15131,17152,19296,21331,23259,25184,27058,28970,30860,32716,34593,36437
2422,4500,6471,8477,10555,12632,14676,16755,18978,21313,23530,25653,27769,29836,31950,34043,36102,38180,40210
2622,4901,7070,9253,11509,13784,16039,18330,20755,23272,25664,27957,30250,32511,34828,37126,39392,41675,43898
2808,5258,7596,9931,12337,14770,17204,19683,22282,24957,27498,29922,32361,34782,37265,39745,42196,44658,47044
2978,5579,8055,10519,13049,15608,18180,20810,23547,26347,28998,31507,34036,36553,39149,41765,44353,46947,49461
3147,5899,8506,11102,13760,16444,19146,21912,24782,27706,30465,33052,35656,38254,40954,43690,46400,49115,51750
3315,6206,8942,11668,14456,17265,20095,22996,25996,29047,31916,34582,37271,39968,42778,45640,48476,51312,54068
-1
