117,224,320,416,513,609,726,856,1000,1154,1305,1448,1582,1703,1817,1925,2033,2135,2247
233,452,659,869,1079,1288,1526,1781,2052,2340,2637,2936,3224,3489,3746,3989,4231,4460,4698
336,659,973,1284,1592,1899,2216,2554,2919,3313,3733,4168,4594,5005,5398,5782,6170,6548,6948
448,886,1311,1718,2116,2519,2933,3367,3822,4302,4818,5366,5912,6446,6965,7473,7985,8488,9030
582,1157,1719,2261,2792,3325,3869,4423,4987,5572,6193,6855,7526,8185,8818,9425,10032,10625,11267
709,1410,2098,2774,3436,4080,4721,5365,6028,6725,7454,8212,8978,9741,10487,11199,11910,12594,13330
846,1678,2485,3272,4041,4787,5524,6256,6998,7771,8581,9425,10277,11130,11988,12820,13644,14437,15292
981,1944,2872,3771,4647,5498,6332,7157,7990,8854,9753,10682,11617,12559,13514,14448,15361,16249,17207
1102,2184,3224,4229,5211,6170,7113,8042,8982,9961,10970,12002,13038,14066,15110,16137,17140,18116,19180
1246,2466,3635,4769,5882,6973,8053,9103,10153,11238,12337,13447,14571,15700,16842,17966,19051,20113,21282
1377,2726,4021,5282,6520,7731,8934,10103,11276,12490,13708,14925,16154,17381,18614,19838,21035,22211,23508
1474,2915,4296,5646,6974,8270,9566,10837,12123,13464,14818,16173,17542,18906,20257,21607,22941,24258,25693
1601,3161,4652,6116,7566,8979,10375,11739,13116,14552,16021,17511,19026,20542,22036,23538,25029,26498,28079
1711,3391,5013,6616,8211,9761,11268,12738,14229,15786,17381,19000,20647,22293,23919,25560,27190,28807,30537
1832,3621,5342,7050,8760,10440,12095,13715,15347,17032,18742,20473,22238,23998,25730,27479,29220,30963,32816
1967,3882,5734,7582,9419,11228,13024,14786,16560,18387,20231,22084,23965,25831,27665,29521,31354,33177,35101
2053,4044,5980,7934,9872,11794,13710,15579,17451,19378,21322,23267,25234,27191,29107,31049,32969,34881,36885
2126,4184,6195,8243,10278,12309,14334,16294,18243,20244,22266,24297,26360,28423,30445,32492,34505,36506,38590
2260,4450,6589,8756,10899,13037,15185,17276,19363,21506,23664,25826,28019,30205,32349,34515,36636,38749,40933
-1
