0,0,0,0,0,0,0,1,7,57,118,140,159,177,196,216,235,252,268
0,0,0,0,0,0,0,2,19,127,242,284,322,358,396,435,472,505,534
0,0,0,0,0,0,0,4,45,223,378,436,490,543,598,654,708,756,800
0,0,0,0,0,0,0,7,88,335,518,588,655,726,800,874,945,1011,1082
1,1,1,1,1,1,1,18,157,461,668,756,841,933,1028,1123,1215,1309,1418
6,8,8,8,8,8,9,47,257,607,836,945,1054,1175,1304,1438,1571,1717,1865
15,21,21,21,21,21,25,100,381,757,995,1117,1259,1431,1619,1817,2015,2228,2408
21,30,30,31,31,31,41,165,505,897,1142,1272,1445,1681,1939,2210,2482,2761,2963
23,33,33,34,34,35,58,242,629,1033,1285,1423,1617,1914,2248,2593,2940,3277,3494
26,41,43,44,45,47,91,338,762,1179,1445,1600,1817,2175,2592,3017,3438,3821,4048
31,57,67,69,71,74,131,407,853,1286,1571,1746,1985,2390,2877,3377,3865,4286,4524
34,72,96,100,103,109,181,479,945,1394,1691,1879,2140,2578,3107,3645,4175,4639,4918
35,80,118,129,136,157,280,620,1111,1587,1914,2143,2455,2950,3533,4097,4655,5166,5505
36,84,133,167,194,250,449,836,1360,1875,2246,2528,2891,3435,4060,4647,5228,5765,6129
37,87,148,224,286,381,651,1070,1611,2143,2530,2826,3202,3759,4395,4992,5590,6136,6503
38,89,157,259,342,476,816,1259,1808,2348,2742,3044,3427,3991,4634,5246,5886,6451,6820
39,90,159,275,384,561,969,1440,2006,2558,2962,3275,3669,4246,4906,5545,6239,6829,7200
39,90,159,287,424,652,1126,1625,2210,2776,3195,3526,3940,4547,5251,5941,6697,7316,7688
39,90,159,292,457,754,1290,1805,2397,2973,3411,3772,4229,4895,5662,6407,7223,7874,8247
-1
