129,253,348,389,416,440,467,506,596,724,847,962,1076,1167,1252,1331,1382,1428,1465
254,500,698,791,850,903,969,1079,1276,1528,1769,2005,2238,2425,2597,2765,2900,3009,3080
373,739,1058,1249,1394,1528,1691,1915,2229,2602,2964,3317,3662,3961,4257,4547,4801,4988,5091
485,967,1409,1716,1979,2230,2521,2869,3305,3797,4278,4747,5208,5633,6062,6467,6812,7057,7188
593,1183,1733,2149,2521,2871,3281,3762,4334,4961,5577,6174,6755,7296,7828,8309,8697,8969,9119
712,1424,2099,2642,3138,3603,4144,4762,5467,6224,6972,7701,8406,9033,9627,10171,10623,10958,11152
831,1664,2458,3118,3737,4327,4998,5748,6574,7448,8317,9169,9993,10719,11414,12065,12631,13082,13371
941,1884,2788,3563,4302,5012,5805,6683,7631,8623,9601,10542,11442,12249,13034,13788,14471,15050,15470
1047,2099,3111,3995,4843,5667,6576,7566,8620,9708,10770,11783,12755,13648,14535,15403,16212,16921,17477
1157,2324,3451,4445,5400,6333,7349,8442,9598,10788,11954,13070,14142,15136,16127,17107,18037,18870,19556
1267,2546,3783,4880,5934,6968,8090,9294,10565,11874,13162,14395,15574,16675,17777,18877,19928,20882,21688
1378,2775,4133,5346,6511,7659,8902,10232,11633,13073,14494,15855,17155,18372,19594,20819,21991,23060,23979
1486,2998,4477,5813,7100,8372,9738,11191,12712,14269,15808,17286,18703,20037,21379,22727,24024,25223,26268
1598,3224,4818,6274,7687,9086,10579,12158,13782,15426,17064,18652,20188,21646,23109,24576,25993,27315,28485
1701,3435,5142,6716,8247,9765,11388,13102,14850,16609,18370,20087,21754,23345,24936,26536,28087,29538,30833
1800,3637,5449,7125,8743,10351,12072,13886,15730,17588,19454,21280,23061,24773,26493,28231,29922,31508,32932
1897,3826,5714,7444,9099,10750,12523,14394,16296,18217,20146,22029,23870,25655,27482,29349,31174,32891,34442
1947,3930,5871,7646,9355,11081,12945,14911,16915,18941,20967,22932,24832,26661,28556,30536,32493,34348,36036
1995,4035,6048,7902,9697,11523,13499,15574,17687,19820,21955,24024,26015,27912,29875,31962,34050,36047,37878
-1
