62,134,231,353,502,678,879,1106,1308,1501,1702,1907,2084,2231,2347,2442,2513,2570,2603
124,269,414,607,847,1155,1520,1928,2340,2751,3160,3546,3847,4079,4263,4409,4519,4630,4712
163,352,562,814,1096,1443,1857,2346,2896,3511,4074,4530,4869,5134,5361,5566,5726,5873,6013
220,496,795,1122,1474,1888,2359,2905,3567,4350,5018,5522,5923,6271,6590,6871,7111,7334,7550
309,642,1045,1410,1822,2374,2945,3579,4348,5279,6045,6637,7146,7594,7954,8318,8626,8926,9232
404,800,1292,1729,2255,2929,3632,4380,5256,6340,7209,7903,8540,9138,9569,10054,10431,10805,11215
510,1020,1633,2203,2890,3737,4601,5455,6448,7687,8676,9462,10269,11050,11627,12223,12710,13190,13704
644,1303,2078,2817,3680,4691,5688,6655,7769,9157,10275,11148,12084,13038,13785,14540,15175,15787,16414
793,1627,2585,3502,4549,5739,6870,7945,9167,10694,11932,12888,13941,15049,15961,16892,17702,18473,19221
939,1953,3113,4232,5480,6864,8140,9305,10657,12347,13723,14768,15927,17199,18297,19420,20421,21353,22217
1078,2263,3623,4948,6405,7980,9379,10653,12155,14063,15612,16767,18021,19479,20770,22080,23262,24349,25321
1202,2544,4085,5606,7256,9009,10555,11912,13511,15573,17227,18459,19806,21435,22915,24400,25740,26963,28029
1312,2788,4486,6175,7980,9882,11550,13004,14703,16862,18623,19937,21386,23149,24774,26412,27891,29234,30384
1404,3002,4830,6634,8557,10565,12334,13894,15718,18001,19888,21297,22836,24698,26426,28176,29783,31228,32457
1492,3202,5139,7042,9069,11187,13066,14738,16677,19079,21080,22596,24236,26197,28017,29852,31565,33105,34409
1578,3394,5441,7438,9551,11748,13708,15461,17489,19978,22077,23689,25421,27471,29382,31303,33117,34746,36122
1665,3585,5758,7884,10102,12390,14419,16249,18374,20959,23161,24864,26666,28780,30781,32802,34720,36432,37877
1742,3757,6042,8296,10630,13030,15167,17087,19331,22081,24447,26246,28135,30353,32450,34579,36596,38384,39882
1804,3902,6286,8658,11103,13603,15834,17845,20177,23010,25458,27345,29326,31630,33824,36060,38164,40024,41555
1
