116,233,350,467,585,702,818,935,1054,1172,1290,1407,1525,1642,1759,1877,1994,2111,2229
233,468,703,937,1173,1407,1639,1873,2111,2347,2582,2815,3050,3284,3518,3754,3988,4223,4458
350,702,1055,1407,1761,2112,2460,2810,3166,3520,3873,4223,4575,4926,5277,5630,5981,6334,6685
467,936,1406,1876,2348,2816,3280,3746,4219,4690,5161,5628,6098,6567,7035,7504,7972,8442,8910
583,1169,1756,2342,2931,3516,4098,4681,5271,5859,6447,7031,7619,8205,8789,9374,9959,10546,11131
699,1402,2107,2810,3516,4219,4919,5620,6327,7032,7737,8438,9144,9847,10548,11249,11950,12654,13355
817,1638,2461,3281,4104,4925,5743,6562,7386,8208,9030,9848,10672,11493,12311,13129,13947,14768,15586
935,1874,2815,3753,4694,5633,6569,7507,8449,9389,10328,11264,12205,13143,14079,15014,15949,16887,17822
1053,2110,3170,4227,5287,6344,7398,8455,9517,10576,11633,12688,13746,14801,15855,16907,17959,19013,20064
1172,2347,3525,4699,5877,7052,8224,9399,10579,11757,12932,14105,15280,16452,17624,18794,19962,21131,22298
1290,2583,3878,5168,6463,7756,9046,10338,11636,12932,14226,15518,16811,18099,19388,20676,21960,23244,24526
1408,2819,4231,5637,7049,8461,9870,11280,12696,14110,15522,16932,18342,19748,21155,22561,23962,25362,26759
1526,3054,4584,6108,7638,9169,10698,12226,13759,15291,16821,18349,19877,21401,22927,24451,25970,27486,29000
1643,3288,4936,6579,8227,9875,11523,13168,14818,16469,18116,19762,21408,23050,24695,26337,27975,29607,31237
1760,3522,5288,7049,8815,10579,12345,14108,15876,17646,19410,21175,22940,24701,26465,28225,29980,31728,33474
1878,3758,5641,7520,9404,11285,13168,15049,16935,18824,20707,22591,24474,26353,28236,30113,31984,33849,35713
1998,3996,5996,7993,9996,11996,13996,15994,17998,20006,22008,24011,26012,28010,30011,32006,33994,35976,37958
2116,4231,6348,8463,10584,12702,14820,16935,19058,21186,23307,25430,27550,29667,31786,33899,36005,38104,40204
2234,4467,6702,8936,11175,13410,15646,17879,20121,22369,24610,26854,29093,31329,33567,35799,38024,40241,42459
-1
