136,273,410,547,682,817,954,1089,1222,1357,1493,1628,1760,1891,2028,2164,2296,2429,2566
243,491,752,1020,1289,1560,1833,2104,2374,2646,2918,3189,3452,3714,3984,4256,4524,4793,5063
333,670,1028,1401,1784,2168,2555,2956,3361,3766,4172,4576,4967,5357,5756,6158,6556,6954,7354
442,884,1346,1827,2320,2808,3293,3810,4341,4874,5407,5936,6452,6969,7497,8026,8550,9074,9603
560,1120,1699,2299,2913,3514,4104,4737,5389,6049,6709,7360,7994,8629,9276,9927,10578,11229,11886
685,1368,2070,2790,3517,4209,4889,5646,6432,7227,8021,8801,9558,10314,11084,11857,12634,13415,14207
813,1621,2448,3290,4124,4905,5688,6569,7479,8407,9338,10253,11142,12030,12932,13830,14738,15658,16590
948,1891,2853,3825,4782,5685,6591,7583,8589,9634,10700,11749,12771,13792,14826,15857,16906,17969,19042
1085,2167,3266,4369,5455,6482,7505,8605,9720,10890,12088,13270,14425,15577,16744,17910,19098,20302,21513
1216,2429,3656,4884,6096,7242,8385,9603,10832,12128,13456,14770,16063,17351,18653,19953,21278,22622,23973
1344,2680,4033,5389,6726,7986,9245,10583,11932,13354,14810,16254,17683,19107,20547,21988,23451,24934,26431
1472,2931,4410,5892,7339,8701,10077,11540,13013,14560,16143,17720,19284,20842,22421,24002,25607,27233,28881
1605,3186,4780,6382,7925,9372,10853,12434,14030,15704,17421,19132,20833,22530,24249,25970,27713,29477,31275
1720,3397,5069,6748,8354,9864,11422,13094,14789,16566,18403,20254,22099,23935,25766,27590,29430,31313,33254
1818,3579,5319,7051,8707,10270,11878,13599,15343,17175,19094,21047,23007,24950,26850,28726,30626,32597,34645
1907,3748,5553,7338,9044,10654,12304,14066,15857,17749,19739,21766,23806,25829,27806,29762,31742,33790,35916
1974,3871,5727,7562,9317,10981,12690,14509,16360,18330,20410,22530,24663,26784,28867,30935,33029,35192,37428
2022,3968,5882,7779,9595,11329,13122,15028,16969,19041,21235,23469,25718,27962,30177,32382,34617,36922,39300
2073,4078,6068,8054,9959,11789,13691,15712,17777,19980,22310,24687,27081,29475,31848,34216,36616,39085,41624
-1
