60,126,205,293,391,501,615,729,847,973,1102,1241,1380,1510,1634,1756,1867,1971,2035
134,253,381,513,652,819,1013,1218,1439,1679,1923,2160,2363,2535,2701,2876,3056,3230,3369
187,343,521,710,902,1113,1353,1615,1925,2271,2614,2928,3189,3406,3629,3885,4166,4441,4657
263,473,701,930,1150,1394,1664,1965,2355,2817,3272,3657,3953,4195,4430,4713,5039,5405,5728
344,603,847,1087,1331,1701,2008,2342,2800,3387,3964,4423,4770,5075,5324,5675,6054,6471,6888
401,698,976,1257,1541,1981,2343,2718,3246,3960,4665,5215,5616,5975,6293,6734,7203,7707,8227
459,801,1122,1454,1791,2282,2696,3121,3729,4566,5407,6077,6570,6994,7376,7898,8466,9092,9750
537,953,1338,1731,2136,2700,3185,3671,4363,5326,6305,7106,7725,8266,8759,9394,10089,10862,11676
619,1129,1618,2116,2625,3284,3841,4389,5162,6249,7358,8289,9037,9707,10336,11114,11964,12905,13882
700,1305,1905,2519,3138,3884,4504,5116,5982,7197,8446,9505,10374,11159,11924,12852,13866,14982,16124
791,1488,2197,2922,3637,4446,5122,5803,6766,8107,9501,10689,11681,12550,13409,14463,15627,16902,18201
900,1681,2486,3307,4094,4953,5677,6401,7422,8851,10339,11608,12693,13669,14600,15741,17023,18430,19861
1025,1887,2769,3664,4504,5420,6198,6968,8035,9528,11103,12480,13685,14784,15815,17012,18374,19883,21417
1142,2080,3024,3980,4868,5838,6679,7519,8672,10263,11944,13440,14769,15986,17126,18403,19829,21428,23057
1263,2266,3269,4288,5221,6232,7122,8019,9237,10903,12675,14272,15699,16997,18176,19528,21041,22737,24467
1370,2446,3508,4594,5582,6620,7555,8531,9860,11669,13607,15367,16923,18322,19602,21059,22676,24471,26300
1437,2600,3723,4875,5939,7036,8018,9060,10475,12382,14434,16312,17979,19483,20887,22456,24171,26064,27979
1465,2714,3903,5113,6241,7403,8437,9532,11031,13037,15188,17171,18944,20562,22089,23771,25583,27568,29535
1488,2789,4054,5325,6511,7736,8833,9982,11539,13614,15841,17910,19791,21531,23182,24979,26890,28947,30925
1
